filename,question,A,B,C,D,correct_label
179718.mp3,Which sound event has the longest duration in the given audio?,Grinding,Car door sound,Monotone Sounds,Monkey sounds,A
500645.mp3,Which sound event has the longest duration in the given audio?,Waves,Grinding,Elevator,Laughter,B
501008.mp3,Which sound event has the longest duration in the given audio?,Bell Ringing,Fire burning,Clock Ticking,Wolf Howl,C
467731.mp3,Which sound event has the longest duration in the given audio?,Wood sounds,Singing,Grinding,Beeping,D
106482.mp3,Which sound event has the longest duration in the given audio?,Bell Ringing,Metallic Sounds,Car driving by,Bird Chirp,A
584277.mp3,Which sound event has the longest duration in the given audio?,Car Honking,Raining,Cat Meowing,Footsteps,B
51364.mp3,Which sound event has the longest duration in the given audio?,Sheep_Goat Bleat,Alarm sound,Fire burning,Car driving by,C
567132.mp3,Which sound event has the longest duration in the given audio?,Cranking,Bird Chirp,Waves,Traffic Noise,D
406570.mp3,Which sound event has the longest duration in the given audio?,Distant Sounds,Card Reader,Wind,Car Honking,A
399932.mp3,Which sound event has the longest duration in the given audio?,Distant Sounds,Wind,Vehicle Horn Honk,Ship_Boat sound,B
349488.mp3,Which sound event has the longest duration in the given audio?,Monotone Sounds,Traffic Noise,Raining,Elevator,C
367958.mp3,Which sound event has the longest duration in the given audio?,Thud,Explosion,Piano Playing,Clapping,D
274095.mp3,Which sound event has the longest duration in the given audio?,Bird Chirp,Camera Shutter,Waves,Power Saw,A
661316.mp3,Which sound event has the longest duration in the given audio?,Rooster Crow,Power Saw,Electronic Beep,Piano Playing,B
655907.mp3,Which sound event has the longest duration in the given audio?,Power Saw,Fire Alarm,Dog Barking,Human Speech,C
436056.mp3,Which sound event has the longest duration in the given audio?,Thumping,Fire burning,Airplane engine,Atmospheric Sounds,D
508901.mp3,Which sound event has the longest duration in the given audio?,Car driving by,Vehicle Horn Honk,Drums,Keyboard sounds,A
169864.mp3,Which sound event has the longest duration in the given audio?,Wind,Bell Ringing,Whirring,Camera Shutter,B
274643.mp3,Which sound event has the longest duration in the given audio?,Explosion,White noise,Clapping,Drums,C
528179.mp3,Which sound event has the longest duration in the given audio?,Piano Playing,Fire burning,Grinding,Dog Barking,D
667407.mp3,Which sound event has the longest duration in the given audio?,Ship_Boat sound,Trumpet,Thud,Screaming,A
18665.mp3,Which sound event has the longest duration in the given audio?,Wood sounds,Clapping,Bus sound,Fire Alarm,B
622072.mp3,Which sound event has the longest duration in the given audio?,Whistle,Distant Sounds,Wind,Car door sound,C
336773.mp3,Which sound event has the longest duration in the given audio?,Cowbell Ringing,Wind,Metallic Sounds,Alarm sound,D
353436.mp3,Which sound event has the longest duration in the given audio?,Waves,Cow Moo,Car Honking,Human Speech,A
475527.mp3,Which sound event has the longest duration in the given audio?,Insect Buzzing,Electronic Game,Raining,Human Speech,B
197104.mp3,Which sound event has the longest duration in the given audio?,Car driving by,Thunder,Bird Chirp,Phone Dialing,C
752540.mp3,Which sound event has the longest duration in the given audio?,Sheep_Goat Bleat,Sniffing,Metallic Sounds,Vehicle Horn Honk,D
653101.mp3,Which sound event has the longest duration in the given audio?,Lawn Mower,Piano Playing,Dog Barking,Car driving by,A
401635.mp3,Which sound event has the longest duration in the given audio?,Jackhammer,Atmospheric Sounds,Water Dripping,Dog Barking,B
339330.mp3,Which sound event has the longest duration in the given audio?,Wolf Howl,Human Speech,Siren,Fan,C
483075.mp3,Which sound event has the longest duration in the given audio?,Waves,Beeping,Human Speech,Trumpet,D
585569.mp3,Which sound event has the longest duration in the given audio?,Machine sounds,Human Speech,Vehicle Horn Honk,Truck driving by,A
506371.mp3,Which sound event has the longest duration in the given audio?,Piano Playing,Clapping,Hammer,Distant Sounds,B
479376.mp3,Which sound event has the longest duration in the given audio?,Guitar Playing,Dog Barking,Vehicle engine,Hammer,C
451080.mp3,Which sound event has the longest duration in the given audio?,Siren,Water Dripping,Ringing,Car driving by,D
438811.mp3,Which sound event has the longest duration in the given audio?,Atmospheric Sounds,Stream_River,Sheep_Goat Bleat,Helicopter sound,A
164053.mp3,Which sound event has the longest duration in the given audio?,Siren,Vehicle engine,Machine sounds,Horse Neigh,B
159745.mp3,Which sound event has the longest duration in the given audio?,Car driving by,Sniffing,Siren,Wood sounds,C
397622.mp3,Which sound event has the longest duration in the given audio?,Car Honking,Guitar Playing,Elevator,Washing Machine,D
742792.mp3,Which sound event has the longest duration in the given audio?,Raining,Cow Moo,Whirring,Microwave,A
690473.mp3,Which sound event has the longest duration in the given audio?,Bird Chirp,Car driving by,Crying,Atmospheric Sounds,B
655140.mp3,Which sound event has the longest duration in the given audio?,Stream_River,Human Speech,Dog Barking,Atmospheric Sounds,C
351657.mp3,Which sound event has the longest duration in the given audio?,Insect Buzzing,Distant Sounds,Bell Ringing,Raining,D
145480.mp3,Which sound event has the longest duration in the given audio?,Vehicle braking,Violin Playing,Footsteps,Rustling,A
195828.mp3,Which sound event has the longest duration in the given audio?,Explosion,Human Speech,Elevator,Bird Chirp,B
72226.mp3,Which sound event has the longest duration in the given audio?,Bird Chirp,Chainsaw,Doorbell,Stream_River,C
340315.mp3,Which sound event has the longest duration in the given audio?,Grinding,Electronic Beep,Raining,Human Speech,D
415073.mp3,Which sound event has the longest duration in the given audio?,Dog Barking,Human Speech,Hissing,Atmospheric Sounds,A
187838.mp3,Which sound event has the longest duration in the given audio?,Train sound,Metallic Sounds,Fire Alarm,Laughter,B
209971.mp3,Which sound event has the longest duration in the given audio?,Trumpet,Pig Oink,Train sound,Wind,C
650940.mp3,Which sound event has the longest duration in the given audio?,Grinding,Monotone Sounds,Security Alarm,Insect Buzzing,D
75054.mp3,Which sound event has the longest duration in the given audio?,Clapping,Atmospheric Sounds,Card Reader,Pig Oink,A
512974.mp3,Which sound event has the longest duration in the given audio?,ATM Machine,Human Speech,Alarm sound,Airplane engine,B
159761.mp3,Which sound event has the longest duration in the given audio?,Camera Shutter,Vehicle engine,Raining,Atmospheric Sounds,C
223050.mp3,Which sound event has the longest duration in the given audio?,Phone Ringing,Vehicle engine,Lawn Mower,Water Dripping,D
520236.mp3,Which sound event has the longest duration in the given audio?,Bird Chirp,Vehicle engine,Elevator,Waves,A
623158.mp3,Which sound event has the longest duration in the given audio?,Doorbell,Wind,Guitar Playing,Airplane sound,B
365405.mp3,Which sound event has the longest duration in the given audio?,Distant Sounds,Fire Alarm,Jackhammer,Wind,C
399823.mp3,Which sound event has the longest duration in the given audio?,Dog Barking,Microwave,Coughing,Keyboard sounds,D
160769.mp3,Which sound event has the longest duration in the given audio?,Human Speech,Camera Shutter,Cowbell Ringing,Clicking,A
575578.mp3,Which sound event has the longest duration in the given audio?,Traffic Noise,Chainsaw,Atmospheric Sounds,Piano Playing,B
725198.mp3,Which sound event has the longest duration in the given audio?,Coughing,Explosion,Bird Chirp,Waves,C
58248.mp3,Which sound event has the longest duration in the given audio?,Wolf Howl,Human Speech,Hissing,Vehicle engine,D
329549.mp3,Which sound event has the longest duration in the given audio?,Bird Chirp,Atmospheric Sounds,Clicking,Traffic Noise,A
752431.mp3,Which sound event has the longest duration in the given audio?,Bird Chirp,Sleeping Sounds,Car door sound,Fire burning,B
669622.mp3,Which sound event has the longest duration in the given audio?,Horse Neigh,Screaming,Vehicle engine,Doorbell,C
393534.mp3,Which sound event has the longest duration in the given audio?,Humming,Drums,Atmospheric Sounds,Dog Barking,D
245595.mp3,Which sound event has the longest duration in the given audio?,Laughter,Beeping,Monotone Sounds,Bus sound,A
640290.mp3,Which sound event has the longest duration in the given audio?,Train sound,Rattling,Cowbell Ringing,Waves,B
555122.mp3,Which sound event has the longest duration in the given audio?,Stream_River,Alarm sound,Washing Machine,Human Speech,C
73031.mp3,Which sound event has the longest duration in the given audio?,Wolf Howl,Doorbell,Bell Ringing,Metallic Sounds,D
63349.mp3,Which sound event has the longest duration in the given audio?,Snoring,Stream_River,Cranking,Trumpet,A
751737.mp3,Which sound event has the longest duration in the given audio?,Coughing,White noise,Cow Moo,Bell Ringing,B
537312.mp3,Which sound event has the longest duration in the given audio?,Cat Meowing,Fire burning,Laughter,Electronic Game,C
640611.mp3,Which sound event has the longest duration in the given audio?,Distant Sounds,ATM Machine,Explosion,Car Honking,D
140602.mp3,Which sound event has the longest duration in the given audio?,Machine sounds,Distant Sounds,Fire burning,Announcement,A
560537.mp3,Which sound event has the longest duration in the given audio?,Ship_Boat sound,Singing,Cheering,Button Press,B
180224.mp3,Which sound event has the longest duration in the given audio?,Chainsaw,Rooster Crow,Beeping,Electronic Game,C
711508.mp3,Which sound event has the longest duration in the given audio?,Explosion,Monotone Sounds,Water Dripping,Piano Playing,D
592426.mp3,Which sound event has the longest duration in the given audio?,Wind,Horse Neigh,Jackhammer,Explosion,A
639480.mp3,Which sound event has the longest duration in the given audio?,Electronic Beep,Bird Chirp,Wind,Atmospheric Sounds,B
753549.mp3,Which sound event has the longest duration in the given audio?,Bird Chirp,Crying,Machine sounds,Wind,C
588259.mp3,Which sound event has the longest duration in the given audio?,Wood sounds,Clapping,Thud,Atmospheric Sounds,D
362944.mp3,Which sound event has the longest duration in the given audio?,Bicycle,Fire burning,Lawn Mower,Phone Ringing,A
442655.mp3,Which sound event has the longest duration in the given audio?,Pig Oink,Crying,Microwave,Bell Ringing,B
20578.mp3,Which sound event has the longest duration in the given audio?,Humming,Bird Chirp,Rattling,Airplane engine,C
501174.mp3,Which sound event has the longest duration in the given audio?,Piano Playing,Card Reader,Human Speech,Power Drill,D
265016.mp3,Which sound event has the longest duration in the given audio?,Ticking,Cowbell Ringing,Siren,Horse Neigh,A
466448.mp3,Which sound event has the longest duration in the given audio?,Beeping,Raining,Vehicle engine,Monkey sounds,B
656432.mp3,Which sound event has the longest duration in the given audio?,Rustling,Announcement,Bird Chirp,Phone Dialing,C
44805.mp3,Which sound event has the longest duration in the given audio?,Coughing,Alarm sound,Airplane sound,Singing,D
476761.mp3,Which sound event has the longest duration in the given audio?,Traffic Noise,Metallic Sounds,Electronic Game,Bell Ringing,A
167149.mp3,Which sound event has the longest duration in the given audio?,Cowbell Ringing,Raining,Sewing Machine,Snoring,B
60514.mp3,Which sound event has the longest duration in the given audio?,Monotone Sounds,Cow Moo,Cowbell Ringing,Bus sound,C
141273.mp3,Which sound event has the longest duration in the given audio?,Insect Buzzing,Waves,Keyboard sounds,Vehicle braking,D
180618.mp3,Which sound event has the longest duration in the given audio?,Raining,Rustling,Fire Alarm,Whistle,A
270205.mp3,Which sound event has the longest duration in the given audio?,Distant Sounds,Wind,Helicopter sound,Trumpet,B
512370.mp3,Which sound event has the longest duration in the given audio?,Monotone Sounds,Bird Chirp,Siren,Ticking,C
548357.mp3,Which sound event has the longest duration in the given audio?,Vehicle Horn Honk,Bird Chirp,Machine sounds,Airplane engine,D
516297.mp3,Which sound event has the longest duration in the given audio?,Stream_River,Distant Sounds,Rustling,Hiccup,A
178450.mp3,Which sound event has the longest duration in the given audio?,Trumpet,Human Speech,Printer,Wood sounds,B
411451.mp3,Which sound event has the longest duration in the given audio?,Alarm sound,Lawn Mower,Vehicle braking,Footsteps,C
441224.mp3,Which sound event has the longest duration in the given audio?,Bird Chirp,Hissing,Distant Sounds,Car driving by,D
203072.mp3,Which sound event has the longest duration in the given audio?,Atmospheric Sounds,Alarm sound,Electronic Game,Violin Playing,A
391122.mp3,Which sound event has the longest duration in the given audio?,Atmospheric Sounds,Water Dripping,Insect Buzzing,Siren,B
544543.mp3,Which sound event has the longest duration in the given audio?,Distant Sounds,Card Reader,Metallic Sounds,Human Speech,C
788723.mp3,Which sound event has the longest duration in the given audio?,Distant Sounds,Footsteps,Alarm sound,Traffic Noise,D
319195.mp3,Which sound event has the longest duration in the given audio?,Singing,Phone Dialing,Monotone Sounds,Announcement,A
556370.mp3,Which sound event has the longest duration in the given audio?,Car door sound,Atmospheric Sounds,Power Drill,Explosion,B
381572.mp3,Which sound event has the longest duration in the given audio?,Sleeping Sounds,Clicking,Insect Buzzing,Atmospheric Sounds,C
181050.mp3,Which sound event has the longest duration in the given audio?,Trumpet,Phone Dialing,Cow Moo,Metallic Sounds,D
547832.mp3,Which sound event has the longest duration in the given audio?,Grinding,Trumpet,Bird Chirp,Atmospheric Sounds,A
354111.mp3,Which sound event has the longest duration in the given audio?,Waves,Metallic Sounds,Atmospheric Sounds,Wolf Howl,B
405089.mp3,Which sound event has the longest duration in the given audio?,Insect Buzzing,Stream_River,Motorcycle driving by,Vehicle Horn Honk,C
764538.mp3,Which sound event has the longest duration in the given audio?,Coughing,Ticking,Train sound,Clock Ticking,D
221949.mp3,Which sound event has the longest duration in the given audio?,Beeping,Button Press,Human Speech,Atmospheric Sounds,A
676827.mp3,Which sound event has the longest duration in the given audio?,Trumpet,Vehicle engine,Rattling,Distant Sounds,B
734777.mp3,Which sound event has the longest duration in the given audio?,Waves,Fire Alarm,Dog Barking,Monotone Sounds,C
570360.mp3,Which sound event has the longest duration in the given audio?,Bell Ringing,Lawn Mower,Fire Alarm,Bird Chirp,D
393634.mp3,Which sound event has the longest duration in the given audio?,Thud,Sniffing,Clock Ticking,Vehicle Horn Honk,A
121357.mp3,Which sound event has the longest duration in the given audio?,Wolf Howl,Metallic Sounds,Distant Sounds,Cowbell Ringing,B
58362.mp3,Which sound event has the longest duration in the given audio?,Cow Moo,Traffic Noise,Violin Playing,Whistle,C
539753.mp3,Which sound event has the longest duration in the given audio?,Announcement,Stream_River,Camera Shutter,Bird Chirp,D
670126.mp3,Which sound event has the longest duration in the given audio?,Atmospheric Sounds,Shouting,Fan,Bird Chirp,A
441792.mp3,Which sound event has the longest duration in the given audio?,Monotone Sounds,Crying,Power Saw,Microwave,B
171249.mp3,Which sound event has the longest duration in the given audio?,Vehicle Horn Honk,Water Dripping,Traffic Noise,Distant Sounds,C
568242.mp3,Which sound event has the longest duration in the given audio?,Sheep_Goat Bleat,Saxophone,Atmospheric Sounds,White noise,D
420445.mp3,Which sound event has the longest duration in the given audio?,Stream_River,Monotone Sounds,Ship_Boat sound,Bird Chirp,A
453827.mp3,Which sound event has the longest duration in the given audio?,Distant Sounds,Jackhammer,Monkey sounds,Human Speech,B
404498.mp3,Which sound event has the longest duration in the given audio?,ATM Machine,Clicking,Distant Sounds,Sniffing,C
72230.mp3,Which sound event has the longest duration in the given audio?,Screaming,Distant Sounds,Vehicle braking,Bird Chirp,D
363027.mp3,Which sound event has the longest duration in the given audio?,White noise,Electronic Beep,Bell Ringing,Monotone Sounds,A
365226.mp3,Which sound event has the longest duration in the given audio?,Atmospheric Sounds,Waves,Guitar Playing,Bird Chirp,B
462897.mp3,Which sound event has the longest duration in the given audio?,Thunder,Rustling,Cheering,Beeping,C
207327.mp3,Which sound event has the longest duration in the given audio?,Waves,Vehicle Horn Honk,Camera Shutter,Laughter,D
82827.mp3,Which sound event has the longest duration in the given audio?,Train sound,Printer,Singing,Horse Neigh,A
55051.mp3,Which sound event has the longest duration in the given audio?,Water Dripping,Whistle,Machine sounds,Piano Playing,B
545483.mp3,Which sound event has the longest duration in the given audio?,Monotone Sounds,Horse Neigh,Crying,Saxophone,C
184960.mp3,Which sound event has the longest duration in the given audio?,Airplane engine,Stream_River,Thud,Humming,D
27405.mp3,Which sound event has the longest duration in the given audio?,Sleeping Sounds,Trumpet,Fire burning,Keyboard sounds,A
534267.mp3,Which sound event has the longest duration in the given audio?,Distant Sounds,Rustling,Truck driving by,Bird Chirp,B
130783.mp3,Which sound event has the longest duration in the given audio?,Vehicle Horn Honk,Train sound,Pig Oink,Saxophone,C
474429.mp3,Which sound event has the longest duration in the given audio?,Cat Meowing,Distant Sounds,Helicopter sound,Coughing,D
396549.mp3,Which sound event has the longest duration in the given audio?,Clapping,Car door sound,Drums,Beeping,A
464539.mp3,Which sound event has the longest duration in the given audio?,Fire burning,Vehicle engine,Clock Ticking,Beeping,B
258099.mp3,Which sound event has the longest duration in the given audio?,Beeping,Cowbell Ringing,Clock Ticking,Helicopter sound,C
728737.mp3,Which sound event has the longest duration in the given audio?,Atmospheric Sounds,Cat Meowing,Wind,Whistle,D
96475.mp3,Which sound event has the longest duration in the given audio?,Traffic Noise,Human Speech,Wolf Howl,Saxophone,A
457464.mp3,Which sound event has the longest duration in the given audio?,Guitar Playing,Bicycle,Atmospheric Sounds,Machine sounds,B
321889.mp3,Which sound event has the longest duration in the given audio?,Breathing,Explosion,Hammer,Distant Sounds,C
714285.mp3,Which sound event has the longest duration in the given audio?,Phone Dialing,Distant Sounds,Car driving by,Wind,D
161375.mp3,Which sound event has the longest duration in the given audio?,Electronic Beep,Dog Barking,Ship_Boat sound,Security Alarm,A
510904.mp3,Which sound event has the longest duration in the given audio?,Sleeping Sounds,Bird Chirp,Fan,Singing,B
408722.mp3,Which sound event has the longest duration in the given audio?,Monkey sounds,Water Dripping,Alarm sound,Button Press,C
734776.mp3,Which sound event has the longest duration in the given audio?,Security Alarm,Traffic Noise,Keyboard sounds,Drums,D
671516.mp3,Which sound event has the longest duration in the given audio?,Train sound,Announcement,Beeping,Raining,A
627876.mp3,Which sound event has the longest duration in the given audio?,Phone Dialing,Raining,Metallic Sounds,Pig Oink,B
460498.mp3,Which sound event has the longest duration in the given audio?,Wood sounds,Monotone Sounds,Bell Ringing,Sheep_Goat Bleat,C
252694.mp3,Which sound event has the longest duration in the given audio?,Door sounds,Wolf Howl,Thunder,Car driving by,D
650419.mp3,Which sound event has the longest duration in the given audio?,Human Speech,Train sound,ATM Machine,Vacuum Cleaner,A
449748.mp3,Which sound event has the longest duration in the given audio?,Siren,Piano Playing,Water Dripping,Camera Shutter,B
512238.mp3,Which sound event has the longest duration in the given audio?,Bicycle,Power Drill,Fan,Beeping,C
682773.mp3,Which sound event has the longest duration in the given audio?,Security Alarm,Camera Shutter,Distant Sounds,Footsteps,D
275404.mp3,Which sound event has the longest duration in the given audio?,Atmospheric Sounds,Bird Chirp,Traffic Noise,Cheering,A
426893.mp3,Which sound event has the longest duration in the given audio?,Car driving by,Stream_River,Distant Sounds,Piano Playing,B
553117.mp3,Which sound event has the longest duration in the given audio?,Bell Ringing,Bird Chirp,Stream_River,Announcement,C
153580.mp3,Which sound event has the longest duration in the given audio?,Bell Ringing,Wind,Electronic Beep,Bird Chirp,D
561815.mp3,Which sound event has the longest duration in the given audio?,Stream_River,Ship_Boat sound,Bird Chirp,Beeping,A
637816.mp3,Which sound event has the longest duration in the given audio?,Wood sounds,Ship_Boat sound,White noise,Human Speech,B
624547.mp3,Which sound event has the longest duration in the given audio?,Monotone Sounds,Raining,Bird Chirp,Card Reader,C
648131.mp3,Which sound event has the longest duration in the given audio?,Fan,Bird Chirp,Train sound,Wind,D
510052.mp3,Which sound event has the longest duration in the given audio?,Stream_River,Distant Sounds,Rustling,Clock Ticking,A
784423.mp3,Which sound event has the longest duration in the given audio?,Camera Shutter,Vacuum Cleaner,Ship_Boat sound,Bird Chirp,B
108635.mp3,Which sound event has the longest duration in the given audio?,Guitar Playing,Dog Barking,Stream_River,Explosion,C
155296.mp3,Which sound event has the longest duration in the given audio?,Beeping,Human Speech,Car driving by,White noise,D
545038.mp3,Which sound event has the longest duration in the given audio?,Atmospheric Sounds,Whistle,Wood sounds,Washing Machine,A
19330.mp3,Which sound event has the longest duration in the given audio?,Sneezing,Machine sounds,Bell Ringing,Monotone Sounds,B
76685.mp3,Which sound event has the longest duration in the given audio?,Human Speech,Phone Ringing,Raining,Fire Alarm,C
773259.mp3,Which sound event has the longest duration in the given audio?,Camera Shutter,Singing,Footsteps,Distant Sounds,D
615244.mp3,Which sound event has the longest duration in the given audio?,Stream_River,Alarm sound,Car driving by,Power Drill,A
234814.mp3,Which sound event has the longest duration in the given audio?,Car driving by,Bird Chirp,Alarm sound,Wind,B
81567.mp3,Which sound event has the longest duration in the given audio?,Distant Sounds,Alarm sound,Human Speech,Elevator,C
521312.mp3,Which sound event has the longest duration in the given audio?,Atmospheric Sounds,Hammer,Human Speech,Clock Ticking,D
668563.mp3,Which sound event has the longest duration in the given audio?,Insect Buzzing,Beeping,Guitar Playing,Car driving by,A
324140.mp3,Which sound event has the longest duration in the given audio?,Sleeping Sounds,White noise,Electronic Game,Bird Chirp,B
466200.mp3,Which sound event has the longest duration in the given audio?,Car driving by,Insect Buzzing,Electronic Beep,Bell Ringing,C
188429.mp3,Which sound event has the longest duration in the given audio?,Guitar Playing,Waves,Truck driving by,Atmospheric Sounds,D
20008.mp3,Which sound event has the longest duration in the given audio?,Distant Sounds,Door sounds,Snoring,Stream_River,A
263634.mp3,Which sound event has the longest duration in the given audio?,Human Speech,Traffic Noise,Dog Barking,Vehicle Horn Honk,B
65799.mp3,Which sound event has the longest duration in the given audio?,Breathing,Chainsaw,Singing,Wood sounds,C
495029.mp3,Which sound event has the longest duration in the given audio?,Wolf Howl,Door sounds,Clapping,Singing,D
445565.mp3,Which sound event has the longest duration in the given audio?,Bird Chirp,Thumping,Truck driving by,Cowbell Ringing,A
187301.mp3,Which sound event has the longest duration in the given audio?,Train sound,Human Speech,Insect Buzzing,Distant Sounds,B
181661.mp3,Which sound event has the longest duration in the given audio?,Thunder,ATM Machine,Truck driving by,Power Drill,C
336772.mp3,Which sound event has the longest duration in the given audio?,Fan,Horse Neigh,Machine sounds,Fire burning,D
406591.mp3,Which sound event has the longest duration in the given audio?,Bird Chirp,Wind,Distant Sounds,Fan,A
320302.mp3,Which sound event has the longest duration in the given audio?,Bird Chirp,Metallic Sounds,Vehicle Horn Honk,Whistle,B
671940.mp3,Which sound event has the longest duration in the given audio?,Crying,Rustling,Atmospheric Sounds,Beeping,C
637391.mp3,Which sound event has the longest duration in the given audio?,Guitar Playing,Security Alarm,Fan,Jackhammer,D
573174.mp3,Which sound event has the longest duration in the given audio?,Ticking,Saxophone,Doorbell,Vehicle engine,A
58494.mp3,Which sound event has the longest duration in the given audio?,Distant Sounds,Guitar Playing,Bus sound,Humming,B
51096.mp3,Which sound event has the longest duration in the given audio?,Singing,Footsteps,Bird Chirp,Machine sounds,C
475044.mp3,Which sound event has the longest duration in the given audio?,Atmospheric Sounds,Stream_River,Bird Chirp,Train sound,D
383726.mp3,Which sound event has the longest duration in the given audio?,Hammer,Water Dripping,Electronic Beep,Distant Sounds,A
570786.mp3,Which sound event has the longest duration in the given audio?,Phone Dialing,Crying,Fire Alarm,Raining,B
376810.mp3,Which sound event has the longest duration in the given audio?,Distant Sounds,Ship_Boat sound,Raining,Clapping,C
507723.mp3,Which sound event has the longest duration in the given audio?,Hissing,Siren,Atmospheric Sounds,Fire burning,D
392517.mp3,Which sound event has the longest duration in the given audio?,Raining,Fire Alarm,Saxophone,Phone Ringing,A
482015.mp3,Which sound event has the longest duration in the given audio?,Footsteps,Distant Sounds,Waves,Bird Chirp,B
66403.mp3,Which sound event has the longest duration in the given audio?,Metallic Sounds,Dog Barking,Footsteps,Raining,C
104107.mp3,Which sound event has the longest duration in the given audio?,Vehicle engine,Button Press,Sheep_Goat Bleat,Guitar Playing,D
407996.mp3,Which sound event has the longest duration in the given audio?,Dog Barking,Human Speech,Car driving by,Singing,A
573741.mp3,Which sound event has the longest duration in the given audio?,Vehicle braking,Raining,Violin Playing,Distant Sounds,B
252904.mp3,Which sound event has the longest duration in the given audio?,Siren,Distant Sounds,Singing,Crying,C
219028.mp3,Which sound event has the longest duration in the given audio?,Waves,Doorbell,Electronic Beep,Bell Ringing,D
671534.mp3,Which sound event has the longest duration in the given audio?,Distant Sounds,Piano Playing,Security Alarm,Vacuum Cleaner,A
188841.mp3,Which sound event has the longest duration in the given audio?,Grinding,Stream_River,Monotone Sounds,Insect Buzzing,B
647335.mp3,Which sound event has the longest duration in the given audio?,Clapping,Distant Sounds,Jackhammer,Violin Playing,C
58177.mp3,Which sound event has the longest duration in the given audio?,Wood sounds,Fire Alarm,Saxophone,Vehicle engine,D
582367.mp3,Which sound event has the longest duration in the given audio?,Traffic Noise,Button Press,Water Dripping,Guitar Playing,A
397833.mp3,Which sound event has the longest duration in the given audio?,Water Dripping,Bird Chirp,Drums,Footsteps,B
578283.mp3,Which sound event has the longest duration in the given audio?,Rattling,Microwave,Footsteps,Atmospheric Sounds,C
209962.mp3,Which sound event has the longest duration in the given audio?,Distant Sounds,Footsteps,Squeaking,Train sound,D
724853.mp3,Which sound event has the longest duration in the given audio?,Bell Ringing,Wood sounds,Distant Sounds,Pig Oink,A
578717.mp3,Which sound event has the longest duration in the given audio?,Wood sounds,Traffic Noise,Monotone Sounds,Siren,B
364816.mp3,Which sound event has the longest duration in the given audio?,Car Honking,Wood sounds,Beeping,Metallic Sounds,C
395788.mp3,Which sound event has the longest duration in the given audio?,Security Alarm,Footsteps,Bird Chirp,Hammer,D
417634.mp3,Which sound event has the longest duration in the given audio?,Car driving by,Cowbell Ringing,Vehicle Horn Honk,Human Speech,A
425830.mp3,Which sound event has the longest duration in the given audio?,Motorcycle driving by,Hammer,Distant Sounds,Raining,B
176634.mp3,Which sound event has the longest duration in the given audio?,Washing Machine,Vehicle Horn Honk,Vehicle engine,Cowbell Ringing,C
706886.mp3,Which sound event has the longest duration in the given audio?,Fire Alarm,Squeaking,Humming,Insect Buzzing,D
706224.mp3,Which sound event has the longest duration in the given audio?,Trumpet,Metallic Sounds,Atmospheric Sounds,Horse Neigh,A
372607.mp3,Which sound event has the longest duration in the given audio?,Waves,Human Speech,Singing,Clicking,B
219557.mp3,Which sound event has the longest duration in the given audio?,Door sounds,Singing,Car driving by,Distant Sounds,C
170871.mp3,Which sound event has the longest duration in the given audio?,Truck driving by,Distant Sounds,Laughter,Singing,D
202566.mp3,Which sound event has the longest duration in the given audio?,Bird Chirp,Atmospheric Sounds,Elevator,Raining,A
581295.mp3,Which sound event has the longest duration in the given audio?,Trumpet,Metallic Sounds,Car Honking,Dog Barking,B
395623.mp3,Which sound event has the longest duration in the given audio?,Phone Dialing,Whistle,Raining,Horse Neigh,C
102806.mp3,Which sound event has the longest duration in the given audio?,Doorbell,Car door sound,Electronic Game,Raining,D
424874.mp3,Which sound event has the longest duration in the given audio?,Trumpet,Atmospheric Sounds,Wolf Howl,Breathing,A
189632.mp3,Which sound event has the longest duration in the given audio?,Dog Barking,Atmospheric Sounds,Rustling,Wind,B
18666.mp3,Which sound event has the longest duration in the given audio?,Electronic Beep,Fire burning,Cheering,Saxophone,C
223564.mp3,Which sound event has the longest duration in the given audio?,Thunder,Vehicle Horn Honk,Sleeping Sounds,Train sound,D
136283.mp3,Which sound event has the longest duration in the given audio?,Raining,Vehicle Horn Honk,Keyboard sounds,Bicycle,A
539918.mp3,Which sound event has the longest duration in the given audio?,Sniffing,Vehicle braking,Camera Shutter,Cat Meowing,B
141469.mp3,Which sound event has the longest duration in the given audio?,Pig Oink,Beeping,Guitar Playing,Metallic Sounds,C
389978.mp3,Which sound event has the longest duration in the given audio?,Violin Playing,Bird Chirp,Vehicle engine,White noise,D
686592.mp3,Which sound event has the longest duration in the given audio?,Wind,Power Drill,Insect Buzzing,Saxophone,A
377080.mp3,Which sound event has the longest duration in the given audio?,Singing,Printer,Beeping,Distant Sounds,B
484727.mp3,Which sound event has the longest duration in the given audio?,Distant Sounds,Card Reader,Wind,Sneezing,C
627067.mp3,Which sound event has the longest duration in the given audio?,Wood sounds,Monotone Sounds,Ship_Boat sound,Insect Buzzing,D
463528.mp3,Which sound event has the longest duration in the given audio?,Atmospheric Sounds,Explosion,Screaming,Thud,A
140139.mp3,Which sound event has the longest duration in the given audio?,Fan,Cowbell Ringing,Distant Sounds,Train sound,B
535626.mp3,Which sound event has the longest duration in the given audio?,Wood sounds,Explosion,Power Saw,Wolf Howl,C
34643.mp3,Which sound event has the longest duration in the given audio?,Truck driving by,ATM Machine,Waves,Jackhammer,D
528275.mp3,Which sound event has the longest duration in the given audio?,Traffic Noise,Monotone Sounds,Beeping,Raining,A
